customer_id,first_name,email,country,signup_date,age_group
922,Customer_922,customer922@email.com,UK,2023-08-11,18-25
923,Customer_923,customer923@email.com,Australia,2022-10-19,36-45
924,Customer_924,customer924@email.com,Australia,2023-04-26,26-35
925,Customer_925,customer925@email.com,UK,2023-05-06,46-55
926,Customer_926,customer926@email.com,USA,2023-03-28,18-25
927,Customer_927,customer927@email.com,USA,2022-12-15,36-45
928,Customer_928,customer928@email.com,UK,2022-07-08,26-35
929,Customer_929,customer929@email.com,Canada,2022-02-22,36-45
930,Customer_930,customer930@email.com,USA,2022-09-16,18-25
931,Customer_931,customer931@email.com,USA,2023-05-05,36-45
932,Customer_932,customer932@email.com,Australia,2022-04-27,36-45
933,Customer_933,customer933@email.com,Germany,2022-03-08,36-45
934,Customer_934,customer934@email.com,UK,2023-02-15,36-45
935,Customer_935,customer935@email.com,USA,2023-05-19,36-45
936,Customer_936,customer936@email.com,USA,2022-03-17,46-55
937,Customer_937,customer937@email.com,USA,2023-08-14,26-35
938,Customer_938,customer938@email.com,Germany,2023-10-07,46-55
939,Customer_939,customer939@email.com,USA,2023-12-04,26-35
940,Customer_940,customer940@email.com,UK,2022-02-24,18-25
941,Customer_941,customer941@email.com,USA,2022-06-05,18-25
942,Customer_942,customer942@email.com,UK,2022-06-02,26-35
943,Customer_943,customer943@email.com,Canada,2023-07-31,46-55
944,Customer_944,customer944@email.com,Australia,2022-11-08,36-45
945,Customer_945,customer945@email.com,USA,2022-03-29,46-55
946,Customer_946,customer946@email.com,USA,2022-09-12,36-45
947,Customer_947,customer947@email.com,USA,2022-05-02,26-35
948,Customer_948,customer948@email.com,Germany,2023-07-26,18-25
949,Customer_949,customer949@email.com,Australia,2023-03-03,26-35
950,Customer_950,customer950@email.com,UK,2023-09-13,26-35
951,Customer_951,customer951@email.com,Canada,2023-09-03,18-25
952,Customer_952,customer952@email.com,Canada,2023-09-26,26-35
953,Customer_953,customer953@email.com,USA,2022-08-20,36-45
954,Customer_954,customer954@email.com,Germany,2023-06-20,36-45
955,Customer_955,customer955@email.com,UK,2023-01-25,56+
956,Customer_956,customer956@email.com,USA,2023-04-07,56+
957,Customer_957,customer957@email.com,UK,2023-03-30,36-45
958,Customer_958,customer958@email.com,USA,2022-11-01,26-35
959,Customer_959,customer959@email.com,USA,2023-08-26,36-45
960,Customer_960,customer960@email.com,Canada,2023-03-16,46-55
961,Customer_961,customer961@email.com,USA,2022-11-09,18-25
962,Customer_962,customer962@email.com,Canada,2023-08-06,26-35
963,Customer_963,customer963@email.com,USA,2023-09-28,46-55
964,Customer_964,customer964@email.com,USA,2022-03-03,26-35
965,Customer_965,customer965@email.com,USA,2023-09-17,36-45
966,Customer_966,customer966@email.com,USA,2022-04-12,36-45
967,Customer_967,customer967@email.com,Canada,2022-08-01,26-35
968,Customer_968,customer968@email.com,USA,2023-10-03,26-35
969,Customer_969,customer969@email.com,UK,2022-08-05,26-35
970,Customer_970,customer970@email.com,UK,2022-09-28,18-25
971,Customer_971,customer971@email.com,Canada,2023-11-08,18-25
972,Customer_972,customer972@email.com,Germany,2022-03-25,46-55
973,Customer_973,customer973@email.com,Canada,2022-06-10,26-35
974,Customer_974,customer974@email.com,USA,2022-09-03,36-45
975,Customer_975,customer975@email.com,USA,2022-06-27,26-35
976,Customer_976,customer976@email.com,USA,2023-07-20,56+
977,Customer_977,customer977@email.com,UK,2022-03-18,26-35
978,Customer_978,customer978@email.com,USA,2022-06-10,26-35
979,Customer_979,customer979@email.com,UK,2022-01-03,46-55
980,Customer_980,customer980@email.com,UK,2023-02-23,46-55
981,Customer_981,customer981@email.com,USA,2023-04-07,26-35
982,Customer_982,customer982@email.com,Australia,2023-12-07,46-55
983,Customer_983,customer983@email.com,USA,2023-09-01,26-35
984,Customer_984,customer984@email.com,USA,2023-04-27,26-35
985,Customer_985,customer985@email.com,Canada,2022-10-26,18-25
986,Customer_986,customer986@email.com,UK,2022-02-03,18-25
987,Customer_987,customer987@email.com,Canada,2022-08-26,36-45
988,Customer_988,customer988@email.com,UK,2022-10-23,26-35
989,Customer_989,customer989@email.com,USA,2023-12-25,26-35
990,Customer_990,customer990@email.com,Australia,2022-10-17,36-45
991,Customer_991,customer991@email.com,Australia,2023-12-21,46-55
992,Customer_992,customer992@email.com,Canada,2023-04-10,26-35
993,Customer_993,customer993@email.com,USA,2022-03-14,36-45
994,Customer_994,customer994@email.com,UK,2023-12-05,18-25
995,Customer_995,customer995@email.com,USA,2022-08-28,46-55
996,Customer_996,customer996@email.com,USA,2022-09-28,36-45
997,Customer_997,customer997@email.com,Germany,2023-10-03,56+
998,Customer_998,customer998@email.com,USA,2023-08-27,18-25
999,Customer_999,customer999@email.com,Germany,2023-11-09,18-25
1000,Customer_1000,customer1000@email.com,UK,2022-07-22,26-35
